16014,45,5
18233,45,4
27168,45,5
25997,45,4
28282,45,4
3378,45,5
6224,45,5
9248,45,5
7729,45,5
350,45,3
10250,45,5
15887,45,5
1669,45,4
3317,45,5
5394,45,4
20407,45,4
4280,45,5
8379,45,5
23060,45,4
28171,45,5
11800,45,5
29609,45,5
28590,45,4
16841,45,5
4315,45,5
1445,45,5
25968,45,5
16663,45,5
4097,45,5
5632,45,5
1056,45,5
20824,45,5
18209,45,5
3535,45,5
17267,45,5
1679,45,5
13480,45,3
1211,45,4
18243,45,5
4450,45,5
30944,45,4
196,45,5
3216,45,5
3783,45,5
15274,45,4
3396,45,4
18532,45,4
11217,45,5
713,45,4
17741,45,5
29416,45,5
21055,45,5
3421,45,5
12875,45,5
28267,45,5
30715,45,5
19483,45,5
5039,45,3
3133,45,5
26374,45,5
3061,45,4
24096,45,5
5279,45,5
17486,45,5
10551,45,4
26047,45,5
22008,45,5
23034,45,5
28662,45,5
10780,45,5
15070,45,5
21094,45,5
27096,45,5
17795,45,4
10157,45,5
14548,45,5
28489,45,5
14790,45,5
966,45,5
4891,45,4
16221,45,5
14134,45,5
13132,45,5
2748,45,4
21118,45,5
7273,45,5
3451,45,4
2507,45,5
27694,45,5
2003,45,5
17475,45,5
3526,45,5
14514,45,5
13077,45,5
11410,45,5
27406,45,5
15042,45,5
20771,45,5
19561,45,5
12148,45,5
23275,45,5
21061,45,5
5202,45,1
2704,45,3
661,45,5
13184,45,5
29670,45,5
22541,45,3
12849,45,5
27012,45,5
26868,45,4
21556,45,4
6951,45,5
13334,45,4
10103,45,4
27728,45,5
28595,45,5
9559,45,5
15160,45,5
30000,45,5
17448,45,5
29359,45,5
27582,45,5
5325,45,5
13917,45,4
22668,45,4
3947,45,1
14458,45,5
12956,45,5
25559,45,5
14981,45,5
10019,45,5
24506,45,5
5930,45,5
14058,45,5
1787,45,5
21149,45,4
9449,45,5
6902,45,5
6183,45,5
7318,45,5
10667,45,4
4854,45,4
11815,45,5
16948,45,5
18331,45,4
28941,45,5
8163,45,4
3825,45,5
22646,45,5
8885,45,5
10856,45,5
28953,45,5
9939,45,5
28698,45,5
11163,45,5
29485,45,5
21972,45,5
3973,45,5
30635,45,5
14698,45,5
7509,45,5
10390,45,3
9694,45,5
19607,45,5
23314,45,5
10663,45,5
9420,45,5
7806,45,5
9515,45,5
14783,45,3
23589,45,5
9575,45,5
20667,45,3
3442,45,5
27899,45,5
21802,45,5
8057,45,4
26337,45,5
3778,45,5
11362,45,5
27487,45,5
25947,45,5
18799,45,5
14478,45,4
924,45,5
30625,45,5
28163,45,5
1474,45,4
31097,45,5
11186,45,5
2586,45,5
17949,45,5
4328,45,5
2144,45,5
18236,45,5
7719,45,5
8120,45,5
23561,45,5
10669,45,5
4452,45,4
26122,45,5
26338,45,5
28819,45,5
8686,45,5
7542,45,5
15803,45,4
23661,45,5
29250,45,5
10872,45,5
11593,45,4
30301,45,5
12856,45,4
27575,45,4
31071,45,5
26517,45,5
4637,45,4
473,45,4
10289,45,5
7758,45,5
26267,45,4
30222,45,5
28686,45,5
27584,45,4
4026,45,5
29483,45,5
1198,45,5
4734,45,5
7936,45,5
22178,45,5
23215,45,5
6028,45,5
1199,45,5
16609,45,5
16698,45,5
29295,45,3
6705,45,4
26514,45,4
2229,45,5
9869,45,4
20417,45,5
12249,45,5
8590,45,5
3490,45,4
10695,45,5
19052,45,5
17254,45,5
7086,45,5
28521,45,5
4511,45,5
960,45,4
26261,45,5
29644,45,5
14646,45,5
15888,45,5
28746,45,5
131,45,5
23782,45,3
24645,45,4
27825,45,5
24084,45,5
16319,45,5
268,45,4
4479,45,4
26560,45,5
26182,45,5
28483,45,5
9868,45,5
22579,45,5
10769,45,5
21507,45,5
9466,45,5
7552,45,5
3115,45,4
25633,45,5
17984,45,4
4687,45,4
28496,45,5
31183,45,5
21445,45,5
16760,45,4
14412,45,4
14253,45,5
15760,45,5
11563,45,5
19064,45,5
20940,45,5
30850,45,5
23582,45,5
18422,45,5
4167,45,5
19668,45,5
31025,45,5
25500,45,5
17880,45,5
8192,45,5
27196,45,4
14677,45,5
7740,45,5
2858,45,4
18116,45,4
25838,45,4
18348,45,5
18754,45,5
12853,45,5
25104,45,5
2356,45,5
13543,45,5
30190,45,5
10882,45,5
103,45,5
28848,45,4
1083,45,5
22674,45,5
1248,45,4
12605,45,4
16801,45,5
8136,45,4
27436,45,4
19701,45,5
11480,45,5
2725,45,5
14570,45,5
29370,45,5
26663,45,5
21323,45,3
325,45,4
21321,45,5
9452,45,5
7767,45,4
23430,45,5
13830,45,3
16198,45,5
10178,45,5
29724,45,5
29129,45,5
27536,45,5
23844,45,5
28195,45,5
16092,45,5
19579,45,5
2254,45,5
7624,45,5
27643,45,3
23096,45,5
498,45,5
5420,45,5
30906,45,5
28852,45,5
12199,45,5
5984,45,5
8701,45,5
1196,45,4
16820,45,3
30089,45,5
30104,45,5
15510,45,5
23171,45,5
8301,45,5
25808,45,4
2335,45,5
28385,45,4
368,45,5
11801,45,4
18146,45,5
18708,45,5
30706,45,5
13149,45,5
30127,45,4
28808,45,5
19918,45,5
23366,45,5
23739,45,5
4810,45,5
4829,45,5
12163,45,5
29253,45,4
1123,45,5
28871,45,4
519,45,5
29863,45,5
2047,45,5
17541,45,5
17932,45,5
11699,45,4
4996,45,3
22281,45,5
15658,45,5
31307,45,5
20632,45,5
5487,45,5
13037,45,5
20322,45,4
10273,45,4
24225,45,5
18536,45,5
31064,45,5
13195,45,4
8972,45,5
24776,45,5
4019,45,5
12831,45,5
23509,45,5
9397,45,5
6680,45,5
2471,45,5
6251,45,5
18021,45,5
18423,45,5
11836,45,3
10146,45,5
12186,45,5
28206,45,5
27,45,5
29816,45,5
6918,45,5
7075,45,5
3310,45,5
10049,45,5
5806,45,5
16862,45,5
19538,45,5
14969,45,4
18182,45,5
13791,45,5
29318,45,5
25801,45,3
30340,45,5
26406,45,4
16746,45,5
10852,45,5
10324,45,5
19570,45,4
10134,45,5
1585,45,5
2527,45,5
20146,45,5
29202,45,4
13637,45,5
19291,45,5
15011,45,5
719,45,5
675,45,4
19098,45,5
13790,45,5
27369,45,4
18377,45,5
11429,45,5
4847,45,5
8757,45,5
6743,45,5
4205,45,5
17728,45,5
11237,45,4
1510,45,5
28076,45,4
26444,45,5
1749,45,2
4277,45,5
3454,45,5
28253,45,5
19323,45,5
13417,45,5
15422,45,5
16749,45,5
17440,45,5
5990,45,5
5492,45,5
21114,45,5
9630,45,5
2389,45,4
2481,45,5
29605,45,5
17927,45,5
2769,45,5
11920,45,5
6364,45,4
7711,45,5
2187,45,5
2059,45,4
24996,45,1
8087,45,5
10311,45,5
7326,45,5
30612,45,5
26909,45,5
17080,45,5
10183,45,4
6794,45,4
10821,45,5
6638,45,5
30442,45,4
25527,45,5
5827,45,5
10511,45,4
14564,45,5
21045,45,5
26475,45,5
10285,45,4
9948,45,5
14771,45,5
2555,45,2
18378,45,3
28478,45,4
18450,45,3
6148,45,5
28690,45,4
31293,45,4
13138,45,3
19393,45,5
19946,45,4
10339,45,4
16779,45,4
3069,45,5
9984,45,5
24065,45,4
26140,45,4
24293,45,5
12749,45,4
3714,45,5
25223,45,5
10619,45,5
12864,45,5
15846,45,5
9283,45,5
542,45,4
26277,45,5
14632,45,5
20995,45,4
18756,45,5
25244,45,5
5071,45,5
31246,45,5
6437,45,5
21983,45,5
1756,45,5
3445,45,5
4714,45,5
9986,45,4
3562,45,5
9747,45,5
8848,45,5
16575,45,5
18213,45,4
14487,45,5
27000,45,5
6278,45,5
9490,45,3
5083,45,5
16013,45,4
21846,45,3
6992,45,5
11794,45,5
13870,45,3
8732,45,4
20352,45,5
25769,45,5
22378,45,5
18371,45,5
28755,45,5
27378,45,5
1258,45,5
887,45,5
7983,45,5
28351,45,5
14089,45,4
29168,45,5
20945,45,4
10865,45,4
18745,45,5
24676,45,5
11410,45,5
29249,45,5
18721,45,5
4627,45,5
23512,45,4
7890,45,5
18136,45,5
30073,45,5
26448,45,5
18454,45,5
30910,45,4
7837,45,4
8394,45,5
28430,45,5
26525,45,5
30783,45,5
3053,45,5
29464,45,3
8236,45,5
15924,45,4
14710,45,5
1227,45,5
29594,45,5
11415,45,4
19053,45,5
22753,45,5
28373,45,5
17359,45,5
26627,45,5
22080,45,4
22953,45,5
261,45,5
19086,45,5
21008,45,5
21913,45,5
1323,45,5
19242,45,3
22697,45,5
1960,45,3
25554,45,4
15864,45,5
10814,45,5
1493,45,5
21691,45,5
10835,45,5
8805,45,5
6152,45,5
10656,45,5
13079,45,5
28947,45,4
25097,45,5
28383,45,5
25391,45,5
28248,45,3
683,45,5
4475,45,5
3340,45,5
15148,45,5
25978,45,5
19512,45,5
4507,45,4
24690,45,5
28233,45,5
11943,45,5
17657,45,5
19898,45,4
27124,45,4
8645,45,5
13798,45,2
8710,45,5
14973,45,5
13887,45,5
11735,45,5
14236,45,5
23371,45,5
22551,45,5
10506,45,4
24981,45,5
6833,45,5
14724,45,4
2220,45,5
21596,45,4
20374,45,5
21334,45,4
1175,45,5
12484,45,5
18739,45,5
29425,45,5
29530,45,5
22417,45,5
13619,45,4
20275,45,5
27159,45,4
7734,45,5
19891,45,5
22909,45,5
7497,45,5
14617,45,5
4845,45,5
7115,45,5
8111,45,5
1625,45,5
17064,45,4
16083,45,5
20351,45,5
20871,45,5
13935,45,5
2766,45,5
4919,45,5
10825,45,5
670,45,5
20073,45,5
5141,45,5
18771,45,5
7347,45,5
23207,45,5
8214,45,5
7127,45,5
29694,45,4
20211,45,5
10192,45,5
19899,45,5
6914,45,4
21241,45,5
27888,45,5
13715,45,5
26215,45,5
30007,45,5
15673,45,5
9164,45,5
8025,45,5
4053,45,5
22502,45,5
3545,45,5
27186,45,5
449,45,5
18870,45,5
5779,45,5
23175,45,5
451,45,4
30231,45,5
6390,45,5
7327,45,5
4937,45,4
19757,45,5
22993,45,5
22506,45,5
15730,45,5
13855,45,5
2549,45,5
7514,45,4
27087,45,5
11869,45,5
9359,45,5
24284,45,3
6911,45,5
28259,45,5
8035,45,5
5860,45,5
24516,45,5
30532,45,5
3673,45,5
22001,45,5
16359,45,5
22806,45,5
9458,45,5
4974,45,3
19842,45,5
29148,45,4
1200,45,5
982,45,4
23958,45,5
9795,45,5
24786,45,5
24054,45,5
4054,45,5
3523,45,5
29183,45,5
8376,45,5
4729,45,5
18671,45,5
24666,45,5
17707,45,5
3004,45,2
7385,45,4
9917,45,5
12717,45,5
5852,45,5
15027,45,5
3410,45,4
22855,45,5
13950,45,5
18044,45,5
9600,45,5
27508,45,4
19922,45,5
902,45,5
5881,45,5
1066,45,4
31331,45,5
3324,45,5
22598,45,5
7702,45,4
26526,45,5
19867,45,5
1374,45,5
27409,45,5
13327,45,4
14768,45,4
16106,45,5
22113,45,5
28024,45,5
19354,45,5
2064,45,5
10091,45,5
23975,45,5
465,45,5
12970,45,5
29726,45,5
4069,45,5
25947,45,4
14214,45,5
4257,45,5
12021,45,4
16980,45,4
14008,45,5
19264,45,5
10826,45,5
20707,45,5
6226,45,5
21561,45,5
16940,45,5
8407,45,5
2257,45,5
15056,45,3
21133,45,5
24108,45,5
13894,45,5
2051,45,5
4330,45,5
28165,45,5
26927,45,5
7626,45,5
17821,45,5
2806,45,4
16059,45,5
14774,45,5
24746,45,5
16673,45,5
8280,45,4
13050,45,5
23254,45,5
257,45,4
18704,45,5
22055,45,5
19093,45,4
5936,45,4
18749,45,5
7847,45,5
10810,45,5
3174,45,5
14267,45,5
5844,45,5
23398,45,5
17682,45,4
27828,45,5
16582,45,5
1393,45,5
22627,45,5
12414,45,5
7477,45,4
20446,45,5
8440,45,5
6800,45,5
12907,45,5
17876,45,5
31360,45,5
24383,45,5
26335,45,5
3880,45,5
14430,45,5
19896,45,4
26180,45,5
19745,45,5
29547,45,5
20135,45,4
12470,45,5
12984,45,5
13872,45,5
1727,45,5
8477,45,5
12796,45,5
7214,45,5
30189,45,5
9823,45,5
5294,45,5
17105,45,5
13285,45,5
1633,45,5
22905,45,4
10930,45,5
14334,45,3
14743,45,5
3188,45,5
14451,45,5
11948,45,5
26428,45,5
29617,45,5
4546,45,5
22014,45,4
23464,45,4
5130,45,5
18531,45,5
2588,45,5
22143,45,5
26756,45,5
2109,45,4
24859,45,5
22563,45,5
15368,45,5
12402,45,5
30926,45,4
27304,45,5
9965,45,5
17643,45,5
24045,45,5
351,45,5
12585,45,5
4142,45,5
5093,45,5
879,45,5
25545,45,5
29189,45,5
25400,45,5
8978,45,5
6960,45,4
17765,45,5
23562,45,5
24256,45,3
10420,45,5
8519,45,5
732,45,5
31180,45,5
15550,45,5
17206,45,5
21777,45,4
22411,45,5
23978,45,5
11076,45,5
21115,45,5
23192,45,4
26949,45,5
5291,45,4
951,45,5
2450,45,4
1810,45,5
12375,45,4
20802,45,5
6131,45,5
16751,45,3
29049,45,5
2149,45,5
21432,45,5
30510,45,5
30352,45,5
12594,45,4
512,45,4
7344,45,5
14538,45,5
856,45,5
18360,45,5
28985,45,5
27534,45,5
22186,45,5
21710,45,5
29403,45,5
28303,45,5
1592,45,5
11576,45,5
209,45,5
11680,45,4
18408,45,5
22372,45,5
26464,45,5
20730,45,5
27225,45,5
15183,45,5
26537,45,5
12577,45,4
27351,45,5
6792,45,5
7815,45,5
28142,45,5
7338,45,5
24951,45,5
30202,45,5
3617,45,4
9837,45,5
16976,45,4
14535,45,3
20703,45,5
13774,45,5
1916,45,5
28841,45,4
13399,45,5
9077,45,5
21099,45,4
2973,45,5
29167,45,5
22599,45,5
29075,45,5
17858,45,4
11028,45,5
6063,45,5
1657,45,5
665,45,5
287,45,4
8768,45,5
12962,45,5
23348,45,4
7030,45,5
15654,45,5
24498,45,4
24654,45,5
4334,45,5
15779,45,5
299,45,4
23426,45,5
29562,45,5
7555,45,5
14209,45,5
22834,45,5
8574,45,3
14621,45,5
511,45,5
2071,45,5
28156,45,5
17329,45,4
17529,45,5
19436,45,5
5150,45,5
10313,45,4
16597,45,5
21544,45,5
13468,45,5
8850,45,5
23452,45,5
27026,45,5
24127,45,5
8977,45,3
26218,45,5
6130,45,4
23087,45,5
9340,45,5
23277,45,5
26664,45,5
6076,45,3
15320,45,5
2402,45,5
13064,45,5
3383,45,4
21005,45,5
1324,45,5
29779,45,4
9467,45,5
23502,45,4
4179,45,5
13574,45,5
21037,45,5
30240,45,5
23005,45,5
1013,45,5
8278,45,4
2637,45,5
5915,45,5
18715,45,5
9880,45,5
3878,45,5
5484,45,5
11504,45,5
2767,45,5
20002,45,5
17639,45,5
21143,45,5
10368,45,5
14692,45,5
17994,45,5
22160,45,5
1969,45,5
18423,45,5
22923,45,5
28124,45,5
18600,45,1
12823,45,5
21645,45,5
26968,45,4
16085,45,5
7125,45,5
6380,45,5
4318,45,5
28845,45,5
7852,45,5
22987,45,5
8433,45,4
25795,45,5
19362,45,5
22039,45,5
9766,45,5
18050,45,5
2852,45,5
11251,45,5
8381,45,5
25227,45,5
13250,45,5
13878,45,5
22733,45,5
26284,45,5
23223,45,5
9521,45,5
14135,45,4
9539,45,4
21522,45,5
9714,45,4
25727,45,5
7042,45,4
20799,45,4
14884,45,5
30797,45,5
6155,45,5
9701,45,5
28952,45,4
2035,45,5
22957,45,5
10403,45,5
29925,45,3
16648,45,5
17373,45,5
1797,45,5
22320,45,5
660,45,5
6047,45,5
18061,45,5
17941,45,4
776,45,5
1156,45,5
12854,45,5
3406,45,4
9778,45,4
6897,45,3
17316,45,4
3335,45,5
19751,45,5
21885,45,5
18664,45,5
29142,45,5
22658,45,5
14741,45,5
3530,45,5
513,45,5
1525,45,5
21647,45,5
13647,45,3
25826,45,5
22370,45,5
22533,45,5
19772,45,5
22404,45,5
23135,45,5
10248,45,5
3197,45,5
